id,class_number,discipline_id,professor,created_at,semester
a9e213d9-8576-43a7-9b7a-602ce1de7ff2,308,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
a1e66710-1e6b-4154-8be9-2ad22dbf7a16,309,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
6f58dd45-7f9c-4931-905f-353a421c38b6,312,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
c2dc5585-3275-4853-82cb-726d47aaf60f,318,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
0b0b1d65-de37-4e7d-a439-698759be7328,319,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
4c05b9ce-43c1-461b-bbf6-3fee81a12c90,320,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
9a89c644-25e4-4013-bc2a-ad2088d047a1,302,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
36a98497-09ea-4519-bb6d-3076c4b61a4a,304,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
77b26573-6ac1-4055-b177-c804243f0e47,308,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
9cd33e3e-e335-4986-8820-c14d70af52ff,309,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
1e0f4ca5-4b27-4f65-84ab-ec7327d8d50b,312,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
e47687ee-8696-45d9-ba7d-90407f4ba2b9,318,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
22c1e734-54d2-4bd0-abc5-03d77f82ee09,319,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
2fbf52be-7f1b-4470-9256-6119b4ea51c3,320,DTE129,MARTA BERTIN(T),2023-07-24 18:08:14.071088,23.1
d5201c13-6d74-4ee1-82ab-eb040e372ec5,60,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
bfb12e6d-002f-4d59-924e-287e30012422,301,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
9096a4e6-4372-4bde-96eb-154ed17f7e83,303,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
a62f260c-bf8b-416f-b0b7-b52fece72cdd,305,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
843d50cc-539c-4b8c-8df0-e00dc8ecafa2,311,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
bdf73081-d3cb-4e6f-b3e0-ac28a02139dc,314,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
3998bca4-991b-46fa-bde6-496bd6b582e9,316,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
34cb283a-0ca3-458d-9f87-987378510781,317,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
ece2366a-3310-49cb-bde5-ae3e107f1ff2,322,DTE132,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
5a4fb113-c198-4f31-8c1f-86c06657968f,60,EAD202,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T),2023-07-24 18:08:14.071088,23.1
b5672341-0bb1-483e-ab59-a88145e1dcf6,60,EAD207,JANETE FLOR DE MAIO FONSECA(T),2023-07-24 18:08:14.071088,23.1
c5c1abb0-656d-4713-96b9-1c9e0ffba83d,11,EAD214,SANDRA AUGUSTA DE MELO(T),2023-07-24 18:08:14.071088,23.1
5066aa5e-bb7a-46ef-bfaf-b16686c98dec,22,EAD214,SANDRA AUGUSTA DE MELO(T),2023-07-24 18:08:14.071088,23.1
4e394245-fea6-4d22-a498-ca9de7a554fa,60,EAD226,HAROLDO LUIZ BERTOLDO(T),2023-07-24 18:08:14.071088,23.1
b06de2dd-359f-4e18-bc1f-e14287466bb7,60,EAD232,SANDRA AUGUSTA DE MELO(T),2023-07-24 18:08:14.071088,23.1
d566a9e3-be26-4df0-93fa-bc5ecaa5310f,60,EAD254,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
85d0ea57-bac0-4c10-a868-bc8b681c4be9,60,EAD257,ANDRE FELIPE PINTO DUARTE(T),2023-07-24 18:08:14.071088,23.1
dfc4ca07-a9a5-4eea-b4ed-7c6910bc4e4d,60,EAD259,JORGE LUIS COSTA(T),2023-07-24 18:08:14.071088,23.1
bdb97c19-0a7a-4cd3-85a6-7d2ca7c8e583,60,EAD261,JORGE LUIS COSTA(T),2023-07-24 18:08:14.071088,23.1
8cc33a6b-7dd3-4517-915e-0c797b587bf2,60,EAD263,HAROLDO LUIZ BERTOLDO(T),2023-07-24 18:08:14.071088,23.1
1a7d9567-c444-43b5-8d89-4353fcc026bd,60,EAD273,JANETE FLOR DE MAIO FONSECA(T),2023-07-24 18:08:14.071088,23.1
207b6039-12dc-4f7c-9de1-7e6ecf0f5a92,60,EAD283,ANDRE FELIPE PINTO DUARTE(T),2023-07-24 18:08:14.071088,23.1
82d6aa95-c2a2-48fc-82e8-0570131076ad,60,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
0ef0a4cc-96b0-40fc-9c16-1080297b1a4d,301,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
ef42258a-5fb1-4497-9651-7395924d5502,303,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
8cf38c3b-4b7e-470d-b0b4-96b324417544,305,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
3c64b436-b263-4783-9f86-fba2076cf752,311,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
85b336b0-9a37-45ae-b250-065b993ef433,314,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
723bb03b-3b0d-4270-94bf-b514b2c5cd99,316,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
02e1161a-7be4-42e2-899c-34522bb24777,317,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
ae829b0a-a894-4a09-b20a-8d585eb9ae92,322,EAD288,GLAUCIA MARIA DOS SANTOS JORGE(T+P),2023-07-24 18:08:14.071088,23.1
18648c4c-6856-491f-99d0-fb8490f98043,60,EAD291,HAROLDO LUIZ BERTOLDO(T),2023-07-24 18:08:14.071088,23.1
c29d4ca5-1096-4c5a-bc61-1d2c4a5c9ef4,60,EAD292,HERCULES TOLEDO CORREA(T),2023-07-24 18:08:14.071088,23.1
83f82cdb-a438-4df4-a779-9e91ee3f8bdd,60,EAD293,KATIA GARDENIA HENRIQUE DA ROCHA(T),2023-07-24 18:08:14.071088,23.1
ea8af431-ac16-4c62-a2b5-9145915397c8,60,EAD294,ANDRE FELIPE PINTO DUARTE(T),2023-07-24 18:08:14.071088,23.1
4059f05c-0ed7-4ad6-acd0-795fc7a92ef0,60,EAD297,HAROLDO LUIZ BERTOLDO(T),2023-07-24 18:08:14.071088,23.1
58e7c535-c641-418b-b5a1-fd38789c5495,60,EAD400,KATIA GARDENIA HENRIQUE DA ROCHA(T),2023-07-24 18:08:14.071088,23.1
9a0b7e6a-6bcc-405d-ad73-ce43741f0fe1,51,EAD511,ADRIANA MARIA TONINI(T) / JAMIL FERREIRA(T),2023-07-24 18:08:14.071088,23.1
68bfd1e8-fa63-4a15-9062-92ed061a379a,51,EAD534,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
b14ee9d7-8322-4cb4-8f58-3a8761f7ae1c,51,EAD543,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
0cd92187-6074-4636-bf7f-8a9241272b8a,181,EAD549,ANDRE FELIPE PINTO DUARTE(T),2023-07-24 18:08:14.071088,23.1
fdc338ac-6a0b-4789-9b21-f2d41ff14e8f,60,EAD614,JACKS RICHARD DE PAULO(T),2023-07-24 18:08:14.071088,23.1
2c2078e9-1961-417f-9305-2930509d907f,181,EAD618,DAVID MELO VAN DEN BRULE(T),2023-07-24 18:08:14.071088,23.1
2df6068f-282f-4249-a3e4-1eb1765a0671,11,EAD700,MELLIANDRO MENDES GALINARI(T+P),2023-07-24 18:08:14.071088,23.1
0d4052e7-9994-432f-b06b-8ecef239b526,21,EAD707,MELLIANDRO MENDES GALINARI(T),2023-07-24 18:08:14.071088,23.1
8f8e6e75-f125-4de7-86b1-6c2a528c5705,22,EAD707,MELLIANDRO MENDES GALINARI(T),2023-07-24 18:08:14.071088,23.1
96648458-8705-42ce-b323-5cbb60e79193,11,MIF107,,2023-07-24 18:08:14.071088,23.1
75aabced-c083-4991-b312-142f79b34208,51,MIF107,BIANCCA NARDELLI SCHENATZ(T+P) / INAJARA DE SALLES VIANA NEVES(T+P),2023-07-24 18:08:14.071088,23.1
77b2338b-0f7b-423d-84e4-6660bcacb014,11,MIF141,,2023-07-24 18:08:14.071088,23.1
b4f1b04f-50b6-4e58-8447-a86ca185d213,51,MIF141,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
884fb988-44b7-4d1b-8fe9-cb1b66cbdaec,11,MIF142,,2023-07-24 18:08:14.071088,23.1
2f5556d8-c9f5-41f5-a084-f9025153e5af,51,MIF142,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
ba450274-ac15-407e-bdd2-af1979875032,11,MIF143,,2023-07-24 18:08:14.071088,23.1
7f213e0b-78aa-44c0-b682-7f2c59862b8a,51,MIF143,ANDRE FELIPE PINTO DUARTE(T+P) / JORGE LUIS COSTA(T+P) / MARLI REGINA DOS SANTOS(T+P),2023-07-24 18:08:14.071088,23.1
8bb263ef-a577-4b5e-a9f7-63e9161cfd19,11,MIF154,,2023-07-24 18:08:14.071088,23.1
1c43bac9-8346-4edb-a3d3-9412549c0d39,11,MIF178,BIANCCA NARDELLI SCHENATZ(T+P) / INAJARA DE SALLES VIANA NEVES(T+P),2023-07-24 18:08:14.071088,23.1
